,country,year,iso_code,population,co2,co2_growth_prct,co2_per_capita,co2_per_gdp,coal_co2,consumption_co2,gas_co2,oil_co2,oil_co2_per_capita,temperature_change_from_co2,total_ghg,trade_co2
14318,Europe (GCP),1889,0,0.0,824.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14319,Europe (GCP),1890,0,0.0,862.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14320,Europe (GCP),1891,0,0.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14321,Europe (GCP),1892,0,0.0,879.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14322,Europe (GCP),1893,0,0.0,854.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14323,Europe (GCP),1894,0,0.0,927.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14324,Europe (GCP),1895,0,0.0,952.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14325,Europe (GCP),1896,0,0.0,996.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14326,Europe (GCP),1897,0,0.0,1045.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14327,Europe (GCP),1898,0,0.0,1079.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14328,Europe (GCP),1899,0,0.0,1149.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14329,Europe (GCP),1900,0,0.0,1205.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14330,Europe (GCP),1901,0,0.0,1195.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14331,Europe (GCP),1902,0,0.0,1196.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14332,Europe (GCP),1903,0,0.0,1245.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14333,Europe (GCP),1904,0,0.0,1268.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14334,Europe (GCP),1905,0,0.0,1305.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14335,Europe (GCP),1906,0,0.0,1347.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14336,Europe (GCP),1907,0,0.0,1492.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14337,Europe (GCP),1908,0,0.0,1517.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14338,Europe (GCP),1909,0,0.0,1518.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14339,Europe (GCP),1910,0,0.0,1538.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14340,Europe (GCP),1911,0,0.0,1574.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14341,Europe (GCP),1912,0,0.0,1632.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14342,Europe (GCP),1913,0,0.0,1767.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14343,Europe (GCP),1914,0,0.0,1573.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14344,Europe (GCP),1915,0,0.0,1492.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14345,Europe (GCP),1916,0,0.0,1561.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14346,Europe (GCP),1917,0,0.0,1533.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14347,Europe (GCP),1918,0,0.0,1394.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14348,Europe (GCP),1919,0,0.0,1183.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14349,Europe (GCP),1920,0,0.0,1373.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14350,Europe (GCP),1921,0,0.0,1253.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14351,Europe (GCP),1922,0,0.0,1397.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14352,Europe (GCP),1923,0,0.0,1335.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14353,Europe (GCP),1924,0,0.0,1541.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14354,Europe (GCP),1925,0,0.0,1526.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14355,Europe (GCP),1926,0,0.0,1308.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14356,Europe (GCP),1927,0,0.0,1670.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14357,Europe (GCP),1928,0,0.0,1676.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14358,Europe (GCP),1929,0,0.0,1820.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14359,Europe (GCP),1930,0,0.0,1721.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14360,Europe (GCP),1931,0,0.0,1606.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14361,Europe (GCP),1932,0,0.0,1493.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14362,Europe (GCP),1933,0,0.0,1537.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14363,Europe (GCP),1934,0,0.0,1682.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14364,Europe (GCP),1935,0,0.0,1767.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14365,Europe (GCP),1936,0,0.0,1876.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14366,Europe (GCP),1937,0,0.0,2037.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14367,Europe (GCP),1938,0,0.0,2046.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14368,Europe (GCP),1939,0,0.0,2094.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14369,Europe (GCP),1940,0,0.0,2228.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14370,Europe (GCP),1941,0,0.0,2143.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14371,Europe (GCP),1942,0,0.0,1996.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14372,Europe (GCP),1943,0,0.0,2003.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14373,Europe (GCP),1944,0,0.0,1889.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14374,Europe (GCP),1945,0,0.0,1233.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14375,Europe (GCP),1946,0,0.0,1657.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14376,Europe (GCP),1947,0,0.0,1907.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14377,Europe (GCP),1948,0,0.0,2056.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14378,Europe (GCP),1949,0,0.0,2242.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14379,Europe (GCP),1950,0,0.0,2383.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14380,Europe (GCP),1951,0,0.0,2630.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14381,Europe (GCP),1952,0,0.0,2714.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14382,Europe (GCP),1953,0,0.0,2791.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14383,Europe (GCP),1954,0,0.0,2970.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14384,Europe (GCP),1955,0,0.0,3233.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14385,Europe (GCP),1956,0,0.0,3445.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14386,Europe (GCP),1957,0,0.0,3593.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14387,Europe (GCP),1958,0,0.0,3632.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14388,Europe (GCP),1959,0,0.0,3713.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14389,Europe (GCP),1960,0,0.0,3964.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14390,Europe (GCP),1961,0,0.0,4109.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14391,Europe (GCP),1962,0,0.0,4336.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14392,Europe (GCP),1963,0,0.0,4609.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14393,Europe (GCP),1964,0,0.0,4839.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14394,Europe (GCP),1965,0,0.0,4981.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14395,Europe (GCP),1966,0,0.0,5152.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14396,Europe (GCP),1967,0,0.0,5266.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14397,Europe (GCP),1968,0,0.0,5512.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14398,Europe (GCP),1969,0,0.0,5812.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14399,Europe (GCP),1970,0,0.0,6094.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14400,Europe (GCP),1971,0,0.0,6322.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14401,Europe (GCP),1972,0,0.0,6551.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14402,Europe (GCP),1973,0,0.0,6844.567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14403,Europe (GCP),1974,0,0.0,6862.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14404,Europe (GCP),1975,0,0.0,6902.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14405,Europe (GCP),1976,0,0.0,7277.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14406,Europe (GCP),1977,0,0.0,7333.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14407,Europe (GCP),1978,0,0.0,7565.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14408,Europe (GCP),1979,0,0.0,7745.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14409,Europe (GCP),1980,0,0.0,7749.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14410,Europe (GCP),1981,0,0.0,7467.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14411,Europe (GCP),1982,0,0.0,7408.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14412,Europe (GCP),1983,0,0.0,7414.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14413,Europe (GCP),1984,0,0.0,7465.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14414,Europe (GCP),1985,0,0.0,7789.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14415,Europe (GCP),1986,0,0.0,7802.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14416,Europe (GCP),1987,0,0.0,7824.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14417,Europe (GCP),1988,0,0.0,7863.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14418,Europe (GCP),1989,0,0.0,7829.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14419,Europe (GCP),1990,0,0.0,8033.274,0.0,0.0,0.0,0.0,7922.743,0.0,0.0,0.0,0.0,0.0,0.0
14420,Europe (GCP),1991,0,0.0,7736.558,0.0,0.0,0.0,0.0,7788.448,0.0,0.0,0.0,0.0,0.0,0.0
14421,Europe (GCP),1992,0,0.0,7095.027,0.0,0.0,0.0,0.0,6800.171,0.0,0.0,0.0,0.0,0.0,0.0
14422,Europe (GCP),1993,0,0.0,6806.847,0.0,0.0,0.0,0.0,6694.65,0.0,0.0,0.0,0.0,0.0,0.0
14423,Europe (GCP),1994,0,0.0,6447.159,0.0,0.0,0.0,0.0,6509.96,0.0,0.0,0.0,0.0,0.0,0.0
14424,Europe (GCP),1995,0,0.0,6426.196,0.0,0.0,0.0,0.0,6515.611,0.0,0.0,0.0,0.0,0.0,0.0
14425,Europe (GCP),1996,0,0.0,6473.222,0.0,0.0,0.0,0.0,6693.24,0.0,0.0,0.0,0.0,0.0,0.0
14426,Europe (GCP),1997,0,0.0,6268.281,0.0,0.0,0.0,0.0,6508.373,0.0,0.0,0.0,0.0,0.0,0.0
14427,Europe (GCP),1998,0,0.0,6242.856,0.0,0.0,0.0,0.0,6488.516,0.0,0.0,0.0,0.0,0.0,0.0
14428,Europe (GCP),1999,0,0.0,6159.448,0.0,0.0,0.0,0.0,6370.52,0.0,0.0,0.0,0.0,0.0,0.0
14429,Europe (GCP),2000,0,0.0,6158.767,0.0,0.0,0.0,0.0,6410.123,0.0,0.0,0.0,0.0,0.0,0.0
14430,Europe (GCP),2001,0,0.0,6286.35,0.0,0.0,0.0,0.0,6569.768,0.0,0.0,0.0,0.0,0.0,0.0
14431,Europe (GCP),2002,0,0.0,6254.075,0.0,0.0,0.0,0.0,6557.88,0.0,0.0,0.0,0.0,0.0,0.0
14432,Europe (GCP),2003,0,0.0,6398.656,0.0,0.0,0.0,0.0,6780.985,0.0,0.0,0.0,0.0,0.0,0.0
14433,Europe (GCP),2004,0,0.0,6431.064,0.0,0.0,0.0,0.0,6881.706,0.0,0.0,0.0,0.0,0.0,0.0
14434,Europe (GCP),2005,0,0.0,6421.119,0.0,0.0,0.0,0.0,7001.948,0.0,0.0,0.0,0.0,0.0,0.0
14435,Europe (GCP),2006,0,0.0,6520.084,0.0,0.0,0.0,0.0,7193.816,0.0,0.0,0.0,0.0,0.0,0.0
14436,Europe (GCP),2007,0,0.0,6476.66,0.0,0.0,0.0,0.0,7297.507,0.0,0.0,0.0,0.0,0.0,0.0
14437,Europe (GCP),2008,0,0.0,6402.666,0.0,0.0,0.0,0.0,7269.238,0.0,0.0,0.0,0.0,0.0,0.0
14438,Europe (GCP),2009,0,0.0,5889.053,0.0,0.0,0.0,0.0,6624.793,0.0,0.0,0.0,0.0,0.0,0.0
14439,Europe (GCP),2010,0,0.0,6118.725,0.0,0.0,0.0,0.0,6908.216,0.0,0.0,0.0,0.0,0.0,0.0
14440,Europe (GCP),2011,0,0.0,6044.581,0.0,0.0,0.0,0.0,6788.752,0.0,0.0,0.0,0.0,0.0,0.0
14441,Europe (GCP),2012,0,0.0,5994.341,0.0,0.0,0.0,0.0,6651.783,0.0,0.0,0.0,0.0,0.0,0.0
14442,Europe (GCP),2013,0,0.0,5835.885,0.0,0.0,0.0,0.0,6455.971,0.0,0.0,0.0,0.0,0.0,0.0
14443,Europe (GCP),2014,0,0.0,5604.73,0.0,0.0,0.0,0.0,6220.089,0.0,0.0,0.0,0.0,0.0,0.0
14444,Europe (GCP),2015,0,0.0,5605.937,0.0,0.0,0.0,0.0,6054.158,0.0,0.0,0.0,0.0,0.0,0.0
14445,Europe (GCP),2016,0,0.0,5598.923,0.0,0.0,0.0,0.0,6111.644,0.0,0.0,0.0,0.0,0.0,0.0
14446,Europe (GCP),2017,0,0.0,5630.619,0.0,0.0,0.0,0.0,6126.369,0.0,0.0,0.0,0.0,0.0,0.0
14447,Europe (GCP),2018,0,0.0,5603.844,0.0,0.0,0.0,0.0,6135.673,0.0,0.0,0.0,0.0,0.0,0.0
14448,Europe (GCP),2019,0,0.0,5426.624,0.0,0.0,0.0,0.0,5964.32,0.0,0.0,0.0,0.0,0.0,0.0
14449,Europe (GCP),2020,0,0.0,5010.947,0.0,0.0,0.0,0.0,5532.85,0.0,0.0,0.0,0.0,0.0,0.0
14450,Europe (GCP),2021,0,0.0,5306.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14451,Europe (excl. EU-27),1750,0,0.0,9.351,0.0,0.232,0.0,9.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14452,Europe (excl. EU-27),1751,0,0.0,9.351,0.0,0.0,0.0,9.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14453,Europe (excl. EU-27),1752,0,0.0,9.354,0.039,0.0,0.0,9.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14454,Europe (excl. EU-27),1753,0,0.0,9.354,0.0,0.0,0.0,9.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14455,Europe (excl. EU-27),1754,0,0.0,9.358,0.039,0.0,0.0,9.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14456,Europe (excl. EU-27),1755,0,0.0,9.362,0.039,0.0,0.0,9.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14457,Europe (excl. EU-27),1756,0,0.0,10.006,6.888,0.0,0.0,10.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14458,Europe (excl. EU-27),1757,0,0.0,10.01,0.037,0.0,0.0,10.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14459,Europe (excl. EU-27),1758,0,0.0,10.014,0.037,0.0,0.0,10.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14460,Europe (excl. EU-27),1759,0,0.0,10.017,0.037,0.0,0.0,10.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14461,Europe (excl. EU-27),1760,0,0.0,10.017,0.0,0.233,0.0,10.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14462,Europe (excl. EU-27),1761,0,0.0,10.974,9.546,0.0,0.0,10.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14463,Europe (excl. EU-27),1762,0,0.0,10.977,0.033,0.0,0.0,10.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14464,Europe (excl. EU-27),1763,0,0.0,10.981,0.033,0.0,0.0,10.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14465,Europe (excl. EU-27),1764,0,0.0,10.985,0.033,0.0,0.0,10.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14466,Europe (excl. EU-27),1765,0,0.0,10.988,0.033,0.0,0.0,10.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14467,Europe (excl. EU-27),1766,0,0.0,12.26,11.571,0.0,0.0,12.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14468,Europe (excl. EU-27),1767,0,0.0,12.263,0.03,0.0,0.0,12.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14469,Europe (excl. EU-27),1768,0,0.0,12.267,0.03,0.0,0.0,12.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14470,Europe (excl. EU-27),1769,0,0.0,12.271,0.03,0.0,0.0,12.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14471,Europe (excl. EU-27),1770,0,0.0,12.274,0.03,0.269,0.0,12.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14472,Europe (excl. EU-27),1771,0,0.0,13.612,10.896,0.0,0.0,13.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14473,Europe (excl. EU-27),1772,0,0.0,13.615,0.027,0.0,0.0,13.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14474,Europe (excl. EU-27),1773,0,0.0,13.619,0.027,0.0,0.0,13.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14475,Europe (excl. EU-27),1774,0,0.0,13.623,0.027,0.0,0.0,13.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14476,Europe (excl. EU-27),1775,0,0.0,13.626,0.027,0.0,0.0,13.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14477,Europe (excl. EU-27),1776,0,0.0,15.037,10.352,0.0,0.0,15.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14478,Europe (excl. EU-27),1777,0,0.0,15.041,0.024,0.0,0.0,15.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14479,Europe (excl. EU-27),1778,0,0.0,15.044,0.024,0.0,0.0,15.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14480,Europe (excl. EU-27),1779,0,0.0,15.048,0.024,0.0,0.0,15.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14481,Europe (excl. EU-27),1780,0,0.0,15.055,0.049,0.311,0.0,15.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14482,Europe (excl. EU-27),1781,0,0.0,16.843,11.876,0.0,0.0,16.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14483,Europe (excl. EU-27),1782,0,0.0,16.847,0.022,0.0,0.0,16.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14484,Europe (excl. EU-27),1783,0,0.0,16.854,0.043,0.0,0.0,16.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14485,Europe (excl. EU-27),1784,0,0.0,16.858,0.022,0.0,0.0,16.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14486,Europe (excl. EU-27),1785,0,0.0,16.865,0.043,0.0,0.0,16.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14487,Europe (excl. EU-27),1786,0,0.0,19.148,13.535,0.0,0.0,19.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14488,Europe (excl. EU-27),1787,0,0.0,19.155,0.038,0.0,0.0,19.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14489,Europe (excl. EU-27),1788,0,0.0,19.159,0.019,0.0,0.0,19.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14490,Europe (excl. EU-27),1789,0,0.0,19.166,0.038,0.0,0.0,19.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14491,Europe (excl. EU-27),1790,0,0.0,19.174,0.038,0.374,0.0,19.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14492,Europe (excl. EU-27),1791,0,0.0,21.416,11.695,0.0,0.0,21.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14493,Europe (excl. EU-27),1792,0,0.0,21.423,0.034,0.0,0.0,21.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14494,Europe (excl. EU-27),1793,0,0.0,21.431,0.034,0.0,0.0,21.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14495,Europe (excl. EU-27),1794,0,0.0,21.434,0.017,0.0,0.0,21.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14496,Europe (excl. EU-27),1795,0,0.0,21.442,0.034,0.0,0.0,21.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14497,Europe (excl. EU-27),1796,0,0.0,22.413,4.528,0.0,0.0,22.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14498,Europe (excl. EU-27),1797,0,0.0,23.541,5.035,0.0,0.0,23.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14499,Europe (excl. EU-27),1798,0,0.0,24.516,4.14,0.0,0.0,24.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14500,Europe (excl. EU-27),1799,0,0.0,25.798,5.231,0.0,0.0,25.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14501,Europe (excl. EU-27),1800,0,0.0,26.634,3.238,0.42,0.0,26.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14502,Europe (excl. EU-27),1801,0,0.0,26.711,0.289,0.423,0.0,26.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14503,Europe (excl. EU-27),1802,0,0.0,26.85,0.521,0.425,0.0,26.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14504,Europe (excl. EU-27),1803,0,0.0,30.191,12.445,0.477,0.0,30.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14505,Europe (excl. EU-27),1804,0,0.0,30.331,0.461,0.478,0.0,30.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14506,Europe (excl. EU-27),1805,0,0.0,31.463,3.733,0.495,0.0,31.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14507,Europe (excl. EU-27),1806,0,0.0,33.251,5.683,0.522,0.0,33.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14508,Europe (excl. EU-27),1807,0,0.0,33.258,0.022,0.521,0.0,33.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14509,Europe (excl. EU-27),1808,0,0.0,33.269,0.033,0.52,0.0,33.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14510,Europe (excl. EU-27),1809,0,0.0,33.28,0.033,0.519,0.0,33.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14511,Europe (excl. EU-27),1810,0,0.0,33.291,0.033,0.515,0.0,33.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14512,Europe (excl. EU-27),1811,0,0.0,35.563,6.824,0.545,0.0,35.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14513,Europe (excl. EU-27),1812,0,0.0,36.937,3.864,0.561,0.0,36.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14514,Europe (excl. EU-27),1813,0,0.0,37.376,1.19,0.56,0.0,37.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14515,Europe (excl. EU-27),1814,0,0.0,38.087,1.902,0.563,0.0,38.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
